SID,Date,category,name,value,item,tdif,delta_value
10579,2015-02-02T19:08:00Z,sit,pOsitivity,0,pOsitivity,7.9,0
10579,2015-02-03T03:02:00Z,sit,pOsitivity,0,pOsitivity,15.2,0
10579,2015-02-07T19:35:00Z,sit,pOsitivity,0,pOsitivity,7.916666666666667,0.9473684210526315
10579,2015-02-08T03:30:00Z,sit,pOsitivity,7.5,pOsitivity,14.516666666666667,0
10579,2015-02-09T18:02:00Z,sit,pOsitivity,0,pOsitivity,NA,NA
10579,2015-01-28T03:07:00Z,sit,Sociality,0,Sociality,14.933333333333334,0.33482142857142855
10579,2015-01-31T18:02:00Z,sit,Sociality,5,Sociality,8.966666666666667,-0.5576208178438662
10579,2015-02-01T03:00:00Z,sit,Sociality,0,Sociality,15.233333333333333,0
10579,2015-02-01T18:14:00Z,sit,Sociality,0,Sociality,9.583333333333334,0
10579,2015-02-02T03:49:00Z,sit,Sociality,0,Sociality,15.316666666666666,0.3264417845484222
10579,2015-02-02T19:08:00Z,sit,Sociality,5,Sociality,7.9,-0.3164556962025316
10579,2015-02-03T03:02:00Z,sit,Sociality,2.5,Sociality,15.2,0
10579,2015-02-07T19:35:00Z,sit,Sociality,5,Sociality,7.916666666666667,-0.631578947368421
10579,2015-02-08T03:30:00Z,sit,Sociality,0,Sociality,14.516666666666667,0.3444316877152698
10579,2015-02-09T18:02:00Z,sit,Sociality,2.5,Sociality,NA,NA
10623,2015-01-28T03:48:00Z,pers,A,8.75,A,23.666666666666668,0
10623,2015-01-29T03:28:00Z,pers,A,8.75,A,23.733333333333334,0
10623,2015-02-08T03:26:00Z,pers,A,7.5,A,NA,NA
10623,2015-01-28T03:48:00Z,pers,A,7.5,kind,23.666666666666668,0
10623,2015-01-29T03:28:00Z,pers,A,7.5,kind,23.733333333333334,0
10623,2015-02-08T03:26:00Z,pers,A,5,kind,NA,NA
10623,2015-01-28T03:48:00Z,pers,A,0,rude,23.666666666666668,0
10623,2015-01-29T03:28:00Z,pers,A,0,rude,23.733333333333334,0
10623,2015-02-08T03:26:00Z,pers,A,0,rude,NA,NA
10623,2015-01-28T03:48:00Z,pers,C,8.75,C,23.666666666666668,-0.0528169014084507
10623,2015-01-29T03:28:00Z,pers,C,7.5,C,23.733333333333334,0.10533707865168539
10623,2015-02-08T03:26:00Z,pers,C,2.5,C,NA,NA
10623,2015-01-28T03:48:00Z,pers,C,0,lazy,23.666666666666668,0.2112676056338028
10623,2015-01-29T03:28:00Z,pers,C,5,lazy,23.733333333333334,-0.21067415730337077
10623,2015-02-08T03:26:00Z,pers,C,10,lazy,NA,NA
10623,2015-01-28T03:48:00Z,pers,C,7.5,reliable,23.666666666666668,0.1056338028169014
10623,2015-01-29T03:28:00Z,pers,C,10,reliable,23.733333333333334,0
10623,2015-02-08T03:26:00Z,pers,C,5,reliable,NA,NA
10623,2015-01-28T03:48:00Z,pers,E,10,E,23.666666666666668,-0.3169014084507042
10623,2015-01-29T03:28:00Z,pers,E,2.5,E,23.733333333333334,0.26334269662921345
10623,2015-02-08T03:26:00Z,pers,E,0,E,NA,NA
10623,2015-01-28T03:48:00Z,pers,E,10,outgoing,23.666666666666668,-0.3169014084507042
10623,2015-01-29T03:28:00Z,pers,E,2.5,outgoing,23.733333333333334,0.31601123595505615
10623,2015-02-08T03:26:00Z,pers,E,0,outgoing,NA,NA
10623,2015-01-28T03:48:00Z,pers,E,0,quiet,23.666666666666668,0.3169014084507042
10623,2015-01-29T03:28:00Z,pers,E,7.5,quiet,23.733333333333334,-0.21067415730337077
10623,2015-02-08T03:26:00Z,pers,E,10,quiet,NA,NA
10623,2015-01-28T03:48:00Z,pers,N,0,depressed,23.666666666666668,0.1056338028169014
10623,2015-01-29T03:28:00Z,pers,N,2.5,depressed,23.733333333333334,-0.10533707865168539
10623,2015-02-08T03:26:00Z,pers,N,7.5,depressed,NA,NA
10623,2015-01-28T03:48:00Z,pers,N,2.5,N,23.666666666666668,0.035211267605633804
10623,2015-01-29T03:28:00Z,pers,N,3.3333333333333335,N,23.733333333333334,-0.0702247191011236
10623,2015-02-08T03:26:00Z,pers,N,6.666666666666667,N,NA,NA
10623,2015-01-28T03:48:00Z,pers,N,2.5,relaxed,23.666666666666668,0.1056338028169014
10623,2015-01-29T03:28:00Z,pers,N,5,relaxed,23.733333333333334,0.10533707865168539
10623,2015-02-08T03:26:00Z,pers,N,5,relaxed,NA,NA
10623,2015-01-28T03:48:00Z,pers,N,0,worried,23.666666666666668,0.1056338028169014
10623,2015-01-29T03:28:00Z,pers,N,2.5,worried,23.733333333333334,0
10623,2015-02-08T03:26:00Z,pers,N,7.5,worried,NA,NA
10623,2015-01-28T03:48:00Z,sit,Adversity,0,Adversity,23.666666666666668,0
10623,2015-01-29T03:28:00Z,sit,Adversity,0,Adversity,23.733333333333334,0
10623,2015-02-08T03:26:00Z,sit,Adversity,0,Adversity,NA,NA
10623,2015-01-28T03:48:00Z,sit,Deception,0,Deception,23.666666666666668,0
10623,2015-01-29T03:28:00Z,sit,Deception,0,Deception,23.733333333333334,0
10623,2015-02-08T03:26:00Z,sit,Deception,0,Deception,NA,NA
10623,2015-01-28T03:48:00Z,sit,Duty,7.5,Duty,23.666666666666668,0.1056338028169014
10623,2015-01-29T03:28:00Z,sit,Duty,10,Duty,23.733333333333334,-0.42134831460674155
10623,2015-02-08T03:26:00Z,sit,Duty,0,Duty,NA,NA
10623,2015-01-28T03:48:00Z,sit,Intellect,5,Intellect,23.666666666666668,-0.2112676056338028
10623,2015-01-29T03:28:00Z,sit,Intellect,0,Intellect,23.733333333333334,0.10533707865168539
10623,2015-02-08T03:26:00Z,sit,Intellect,0,Intellect,NA,NA
10623,2015-01-28T03:48:00Z,sit,Mating,2.5,Mating,23.666666666666668,-0.1056338028169014
10623,2015-01-29T03:28:00Z,sit,Mating,0,Mating,23.733333333333334,0.31601123595505615
10623,2015-02-08T03:26:00Z,sit,Mating,0,Mating,NA,NA
10623,2015-01-28T03:48:00Z,sit,Negativity,5,Negativity,23.666666666666668,0.1056338028169014
10623,2015-01-29T03:28:00Z,sit,Negativity,7.5,Negativity,23.733333333333334,-0.31601123595505615
10623,2015-02-08T03:26:00Z,sit,Negativity,7.5,Negativity,NA,NA
10623,2015-01-28T03:48:00Z,sit,pOsitivity,10,pOsitivity,23.666666666666668,-0.2112676056338028
10623,2015-01-29T03:28:00Z,sit,pOsitivity,5,pOsitivity,23.733333333333334,0.21067415730337077
10623,2015-02-08T03:26:00Z,sit,pOsitivity,5,pOsitivity,NA,NA
10623,2015-01-28T03:48:00Z,sit,Sociality,10,Sociality,23.666666666666668,-0.4225352112676056
10623,2015-01-29T03:28:00Z,sit,Sociality,0,Sociality,23.733333333333334,0.42134831460674155
10623,2015-02-08T03:26:00Z,sit,Sociality,0,Sociality,NA,NA
12715,2015-01-30T20:10:00Z,pers,A,8.75,A,NA,NA
12715,2015-01-30T20:10:00Z,pers,A,7.5,kind,NA,NA
12715,2015-01-30T20:10:00Z,pers,A,0,rude,NA,NA
12715,2015-01-30T20:10:00Z,pers,C,2.5,C,NA,NA
12715,2015-01-30T20:10:00Z,pers,C,7.5,lazy,NA,NA
12715,2015-01-30T20:10:00Z,pers,C,2.5,reliable,NA,NA
12715,2015-01-30T20:10:00Z,pers,E,2.5,E,NA,NA
12715,2015-01-30T20:10:00Z,pers,E,2.5,outgoing,NA,NA
12715,2015-01-30T20:10:00Z,pers,E,7.5,quiet,NA,NA
12715,2015-01-30T20:10:00Z,pers,N,2.5,depressed,NA,NA
12715,2015-01-30T20:10:00Z,pers,N,5,N,NA,NA
12715,2015-01-30T20:10:00Z,pers,N,5,relaxed,NA,NA
12715,2015-01-30T20:10:00Z,pers,N,7.5,worried,NA,NA
13674,2015-03-02T20:58:00Z,pers,A,7.5,A,NA,NA
13674,2015-03-02T20:58:00Z,pers,A,7.5,kind,NA,NA
13674,2015-03-02T20:58:00Z,pers,A,2.5,rude,NA,NA
13674,2015-03-02T20:58:00Z,pers,C,5,C,NA,NA
13674,2015-03-02T20:58:00Z,pers,C,5,lazy,NA,NA
13674,2015-03-02T20:58:00Z,pers,C,5,reliable,NA,NA
13674,2015-03-02T20:58:00Z,pers,E,6.25,E,NA,NA
13674,2015-03-02T20:58:00Z,pers,E,7.5,outgoing,NA,NA
13674,2015-03-02T20:58:00Z,pers,E,5,quiet,NA,NA
13674,2015-03-02T20:58:00Z,pers,N,2.5,depressed,NA,NA
13674,2015-03-02T20:58:00Z,pers,N,3.3333333333333335,N,NA,NA
13674,2015-03-02T20:58:00Z,pers,N,5,relaxed,NA,NA
13674,2015-03-02T20:58:00Z,pers,N,2.5,worried,NA,NA
13674,2015-03-02T20:58:00Z,sit,Adversity,5,Adversity,NA,NA
13674,2015-03-02T20:58:00Z,sit,Deception,0,Deception,NA,NA
13674,2015-03-02T20:58:00Z,sit,Duty,5,Duty,NA,NA
13674,2015-03-02T20:58:00Z,sit,Intellect,2.5,Intellect,NA,NA
13674,2015-03-02T20:58:00Z,sit,Mating,2.5,Mating,NA,NA
13674,2015-03-02T20:58:00Z,sit,Negativity,2.5,Negativity,NA,NA
13674,2015-03-02T20:58:00Z,sit,pOsitivity,5,pOsitivity,NA,NA
13674,2015-03-02T20:58:00Z,sit,Sociality,5,Sociality,NA,NA
16461,2015-11-13T16:08:00Z,pers,A,6.25,A,2.183333333333333,0
16461,2015-11-13T18:19:00Z,pers,A,6.25,A,23.7,0
16461,2015-11-14T18:01:00Z,pers,A,6.25,A,10.133333333333333,-0.12335526315789475
16461,2015-11-16T04:23:00Z,pers,A,7.5,A,13.883333333333333,0
16461,2015-11-16T18:16:00Z,pers,A,7.5,A,10.05,-0.12437810945273631
16461,2015-11-17T04:19:00Z,pers,A,6.25,A,13.716666666666667,-0.09113001215066828
16461,2015-11-17T18:02:00Z,pers,A,5,A,11.416666666666666,0.21897810218978103
16461,2015-11-18T05:27:00Z,pers,A,7.5,A,14.333333333333334,-0.1744186046511628
16461,2015-11-18T19:47:00Z,pers,A,5,A,2.683333333333333,0.9316770186335405
16461,2015-11-18T22:28:00Z,pers,A,7.5,A,3.0166666666666666,-0.8287292817679558
16461,2015-11-19T01:29:00Z,pers,A,5,A,2.1,1.1904761904761905
16461,2015-11-19T03:35:00Z,pers,A,7.5,A,14.733333333333333,-0.16968325791855204
16461,2015-11-19T18:19:00Z,pers,A,5,A,7.366666666666666,0.16968325791855204
16461,2015-11-20T01:41:00Z,pers,A,6.25,A,1.8166666666666667,-0.6880733944954128
16461,2015-11-20T03:30:00Z,pers,A,5,A,17.866666666666667,0
16461,2015-11-20T21:22:00Z,pers,A,5,A,7.15,0.17482517482517482
16461,2015-11-21T04:31:00Z,pers,A,6.25,A,15.05,0
16461,2015-11-21T19:34:00Z,pers,A,6.25,A,2.05,0.6097560975609757
16461,2015-11-21T21:37:00Z,pers,A,7.5,A,2.3833333333333333,-1.048951048951049
16461,2015-11-22T00:00:00Z,pers,A,5,A,4.833333333333333,0
16461,2015-11-22T04:50:00Z,pers,A,5,A,18.083333333333332,0.06912442396313365
16461,2015-11-22T22:55:00Z,pers,A,6.25,A,6.716666666666667,-0.37220843672456577
16461,2015-11-23T05:38:00Z,pers,A,3.75,A,12.533333333333333,0.19946808510638298
16461,2015-11-23T18:10:00Z,pers,A,6.25,A,8.983333333333333,0
16461,2015-11-24T03:09:00Z,pers,A,6.25,A,15.316666666666666,-0.1632208922742111
16461,2015-11-24T18:28:00Z,pers,A,3.75,A,9.35,0.26737967914438504
16461,2015-11-25T03:49:00Z,pers,A,6.25,A,14.283333333333333,-0.08751458576429405
16461,2015-11-25T18:06:00Z,pers,A,5,A,3.55,-0.35211267605633806
16461,2015-11-25T21:39:00Z,pers,A,3.75,A,3.8333333333333335,0.6521739130434783
16461,2015-11-29T04:06:00Z,pers,A,7.5,A,19.783333333333335,0
16461,2015-11-29T23:53:00Z,pers,A,7.5,A,1.0666666666666667,-1.171875
16461,2015-11-30T00:57:00Z,pers,A,6.25,A,20.216666666666665,0
16461,2015-11-30T21:10:00Z,pers,A,6.25,A,6.916666666666667,0.18072289156626506
16461,2015-12-01T04:05:00Z,pers,A,7.5,A,14.05,-0.1779359430604982
16461,2015-12-25T20:23:00Z,pers,A,5,A,NA,NA
16461,2015-11-13T16:08:00Z,pers,A,5,kind,2.183333333333333,0
16461,2015-11-13T18:19:00Z,pers,A,5,kind,23.7,-0.10548523206751055
16461,2015-11-14T18:01:00Z,pers,A,2.5,kind,10.133333333333333,0
16461,2015-11-16T04:23:00Z,pers,A,7.5,kind,13.883333333333333,-0.18007202881152462
16461,2015-11-16T18:16:00Z,pers,A,5,kind,10.05,0
16461,2015-11-17T04:19:00Z,pers,A,5,kind,13.716666666666667,-0.18226002430133656
16461,2015-11-17T18:02:00Z,pers,A,2.5,kind,11.416666666666666,0.43795620437956206
16461,2015-11-18T05:27:00Z,pers,A,7.5,kind,14.333333333333334,-0.3488372093023256
16461,2015-11-18T19:47:00Z,pers,A,2.5,kind,2.683333333333333,1.863354037267081
16461,2015-11-18T22:28:00Z,pers,A,7.5,kind,3.0166666666666666,-1.6574585635359116
16461,2015-11-19T01:29:00Z,pers,A,2.5,kind,2.1,2.380952380952381
16461,2015-11-19T03:35:00Z,pers,A,7.5,kind,14.733333333333333,-0.3393665158371041
16461,2015-11-19T18:19:00Z,pers,A,2.5,kind,7.366666666666666,0.3393665158371041
16461,2015-11-20T01:41:00Z,pers,A,5,kind,1.8166666666666667,-1.3761467889908257
16461,2015-11-20T03:30:00Z,pers,A,2.5,kind,17.866666666666667,0
16461,2015-11-20T21:22:00Z,pers,A,2.5,kind,7.15,0.34965034965034963
16461,2015-11-21T04:31:00Z,pers,A,5,kind,15.05,0
16461,2015-11-21T19:34:00Z,pers,A,5,kind,2.05,1.2195121951219514
16461,2015-11-21T21:37:00Z,pers,A,7.5,kind,2.3833333333333333,-2.097902097902098
16461,2015-11-22T00:00:00Z,pers,A,2.5,kind,4.833333333333333,0
16461,2015-11-22T04:50:00Z,pers,A,2.5,kind,18.083333333333332,0.1382488479262673
16461,2015-11-22T22:55:00Z,pers,A,5,kind,6.716666666666667,-0.37220843672456577
16461,2015-11-23T05:38:00Z,pers,A,2.5,kind,12.533333333333333,0.19946808510638298
16461,2015-11-23T18:10:00Z,pers,A,5,kind,8.983333333333333,0
16461,2015-11-24T03:09:00Z,pers,A,5,kind,15.316666666666666,-0.1632208922742111
16461,2015-11-24T18:28:00Z,pers,A,2.5,kind,9.35,0.26737967914438504
16461,2015-11-25T03:49:00Z,pers,A,5,kind,14.283333333333333,-0.1750291715285881
16461,2015-11-25T18:06:00Z,pers,A,2.5,kind,3.55,0
16461,2015-11-25T21:39:00Z,pers,A,2.5,kind,3.8333333333333335,0.6521739130434783
16461,2015-11-29T04:06:00Z,pers,A,7.5,kind,19.783333333333335,0
16461,2015-11-29T23:53:00Z,pers,A,7.5,kind,1.0666666666666667,-2.34375
16461,2015-11-30T00:57:00Z,pers,A,5,kind,20.216666666666665,0
16461,2015-11-30T21:10:00Z,pers,A,5,kind,6.916666666666667,0.3614457831325301
16461,2015-12-01T04:05:00Z,pers,A,7.5,kind,14.05,-0.1779359430604982
16461,2015-12-25T20:23:00Z,pers,A,5,kind,NA,NA
16461,2015-11-13T16:08:00Z,pers,A,2.5,rude,2.183333333333333,0
16461,2015-11-13T18:19:00Z,pers,A,2.5,rude,23.7,-0.10548523206751055
16461,2015-11-14T18:01:00Z,pers,A,0,rude,10.133333333333333,0.2467105263157895
16461,2015-11-16T04:23:00Z,pers,A,2.5,rude,13.883333333333333,-0.18007202881152462
16461,2015-11-16T18:16:00Z,pers,A,0,rude,10.05,0.24875621890547261
16461,2015-11-17T04:19:00Z,pers,A,2.5,rude,13.716666666666667,0
16461,2015-11-17T18:02:00Z,pers,A,2.5,rude,11.416666666666666,0
16461,2015-11-18T05:27:00Z,pers,A,2.5,rude,14.333333333333334,0
16461,2015-11-18T19:47:00Z,pers,A,2.5,rude,2.683333333333333,0
16461,2015-11-18T22:28:00Z,pers,A,2.5,rude,3.0166666666666666,0
16461,2015-11-19T01:29:00Z,pers,A,2.5,rude,2.1,0
16461,2015-11-19T03:35:00Z,pers,A,2.5,rude,14.733333333333333,0
16461,2015-11-19T18:19:00Z,pers,A,2.5,rude,7.366666666666666,0
16461,2015-11-20T01:41:00Z,pers,A,2.5,rude,1.8166666666666667,0
16461,2015-11-20T03:30:00Z,pers,A,2.5,rude,17.866666666666667,0
16461,2015-11-20T21:22:00Z,pers,A,2.5,rude,7.15,0
16461,2015-11-21T04:31:00Z,pers,A,2.5,rude,15.05,0
16461,2015-11-21T19:34:00Z,pers,A,2.5,rude,2.05,0
16461,2015-11-21T21:37:00Z,pers,A,2.5,rude,2.3833333333333333,0
16461,2015-11-22T00:00:00Z,pers,A,2.5,rude,4.833333333333333,0
16461,2015-11-22T04:50:00Z,pers,A,2.5,rude,18.083333333333332,0
16461,2015-11-22T22:55:00Z,pers,A,2.5,rude,6.716666666666667,0.37220843672456577
16461,2015-11-23T05:38:00Z,pers,A,5,rude,12.533333333333333,-0.19946808510638298
16461,2015-11-23T18:10:00Z,pers,A,2.5,rude,8.983333333333333,0
16461,2015-11-24T03:09:00Z,pers,A,2.5,rude,15.316666666666666,0.1632208922742111
16461,2015-11-24T18:28:00Z,pers,A,5,rude,9.35,-0.26737967914438504
16461,2015-11-25T03:49:00Z,pers,A,2.5,rude,14.283333333333333,0
16461,2015-11-25T18:06:00Z,pers,A,2.5,rude,3.55,0.7042253521126761
16461,2015-11-25T21:39:00Z,pers,A,5,rude,3.8333333333333335,-0.6521739130434783
16461,2015-11-29T04:06:00Z,pers,A,2.5,rude,19.783333333333335,0
16461,2015-11-29T23:53:00Z,pers,A,2.5,rude,1.0666666666666667,0
16461,2015-11-30T00:57:00Z,pers,A,2.5,rude,20.216666666666665,0
16461,2015-11-30T21:10:00Z,pers,A,2.5,rude,6.916666666666667,0
16461,2015-12-01T04:05:00Z,pers,A,2.5,rude,14.05,0.1779359430604982
16461,2015-12-25T20:23:00Z,pers,A,5,rude,NA,NA
16461,2015-11-13T16:08:00Z,pers,C,6.25,C,2.183333333333333,0
16461,2015-11-13T18:19:00Z,pers,C,6.25,C,23.7,-0.052742616033755275
16461,2015-11-14T18:01:00Z,pers,C,5,C,10.133333333333333,0.12335526315789475
16461,2015-11-16T04:23:00Z,pers,C,8.75,C,13.883333333333333,-0.09003601440576231
16461,2015-11-16T18:16:00Z,pers,C,7.5,C,8.366666666666667,-0.448207171314741
16461,2015-11-17T02:38:00Z,pers,C,3.75,C,1.6833333333333333,0.7425742574257426
16461,2015-11-17T04:19:00Z,pers,C,5,C,13.716666666666667,0
16461,2015-11-17T18:02:00Z,pers,C,5,C,11.416666666666666,0.10948905109489052
16461,2015-11-18T05:27:00Z,pers,C,6.25,C,14.333333333333334,-0.1744186046511628
16461,2015-11-18T19:47:00Z,pers,C,3.75,C,2.683333333333333,0
16461,2015-11-18T22:28:00Z,pers,C,3.75,C,3.0166666666666666,-0.4143646408839779
16461,2015-11-19T01:29:00Z,pers,C,2.5,C,2.1,2.380952380952381
16461,2015-11-19T03:35:00Z,pers,C,7.5,C,14.733333333333333,-0.08484162895927602
16461,2015-11-19T18:19:00Z,pers,C,6.25,C,7.366666666666666,0.16968325791855204
16461,2015-11-20T01:41:00Z,pers,C,7.5,C,1.8166666666666667,-1.3761467889908257
16461,2015-11-20T03:30:00Z,pers,C,5,C,14.566666666666666,-0.17162471395881007
16461,2015-11-20T18:04:00Z,pers,C,2.5,C,3.3,0.3787878787878788
16461,2015-11-20T21:22:00Z,pers,C,3.75,C,7.15,0.5244755244755245
16461,2015-11-21T04:31:00Z,pers,C,7.5,C,15.05,-0.08305647840531562
16461,2015-11-21T19:34:00Z,pers,C,6.25,C,2.05,0.6097560975609757
16461,2015-11-21T21:37:00Z,pers,C,7.5,C,2.3833333333333333,-1.5734265734265735
16461,2015-11-22T00:00:00Z,pers,C,3.75,C,4.833333333333333,0.25862068965517243
16461,2015-11-22T04:50:00Z,pers,C,5,C,18.083333333333332,0.06912442396313365
16461,2015-11-22T22:55:00Z,pers,C,6.25,C,6.716666666666667,-0.18610421836228289
16461,2015-11-23T05:38:00Z,pers,C,5,C,12.533333333333333,0.09973404255319149
16461,2015-11-23T18:10:00Z,pers,C,6.25,C,6.25,-0.6
16461,2015-11-24T00:25:00Z,pers,C,2.5,C,2.7333333333333334,0.9146341463414634
16461,2015-11-24T03:09:00Z,pers,C,5,C,15.316666666666666,-0.08161044613710555
16461,2015-11-24T18:28:00Z,pers,C,3.75,C,9.35,0.26737967914438504
16461,2015-11-25T03:49:00Z,pers,C,6.25,C,14.283333333333333,0
16461,2015-11-25T18:06:00Z,pers,C,6.25,C,3.55,0
16461,2015-11-25T21:39:00Z,pers,C,6.25,C,3.8333333333333335,0
16461,2015-11-29T04:06:00Z,pers,C,5,C,19.783333333333335,0
16461,2015-11-29T23:53:00Z,pers,C,5,C,1.0666666666666667,0
16461,2015-11-30T00:57:00Z,pers,C,5,C,20.216666666666665,0.06183017312448475
16461,2015-11-30T21:10:00Z,pers,C,6.25,C,6.916666666666667,-0.18072289156626506
16461,2015-12-01T04:05:00Z,pers,C,5,C,14.05,0.0889679715302491
16461,2015-12-25T20:23:00Z,pers,C,5,C,NA,NA
16461,2015-11-13T16:08:00Z,pers,C,5,lazy,2.183333333333333,-1.1450381679389314
16461,2015-11-13T18:19:00Z,pers,C,2.5,lazy,23.7,0.10548523206751055
16461,2015-11-14T18:01:00Z,pers,C,5,lazy,10.133333333333333,-0.2467105263157895
16461,2015-11-16T04:23:00Z,pers,C,0,lazy,13.883333333333333,0.18007202881152462
16461,2015-11-16T18:16:00Z,pers,C,2.5,lazy,8.366666666666667,0.298804780876494
16461,2015-11-17T02:38:00Z,pers,C,5,lazy,1.6833333333333333,0
16461,2015-11-17T04:19:00Z,pers,C,5,lazy,13.716666666666667,0
16461,2015-11-17T18:02:00Z,pers,C,5,lazy,11.416666666666666,-0.21897810218978103
16461,2015-11-18T05:27:00Z,pers,C,2.5,lazy,14.333333333333334,0.1744186046511628
16461,2015-11-18T19:47:00Z,pers,C,5,lazy,2.683333333333333,0.9316770186335405
16461,2015-11-18T22:28:00Z,pers,C,7.5,lazy,3.0166666666666666,0
16461,2015-11-19T01:29:00Z,pers,C,7.5,lazy,2.1,-2.380952380952381
16461,2015-11-19T03:35:00Z,pers,C,2.5,lazy,14.733333333333333,0
16461,2015-11-19T18:19:00Z,pers,C,2.5,lazy,7.366666666666666,0
16461,2015-11-20T01:41:00Z,pers,C,2.5,lazy,1.8166666666666667,1.3761467889908257
16461,2015-11-20T03:30:00Z,pers,C,5,lazy,14.566666666666666,0.34324942791762014
16461,2015-11-20T18:04:00Z,pers,C,10,lazy,3.3,-0.7575757575757576
16461,2015-11-20T21:22:00Z,pers,C,7.5,lazy,7.15,-0.6993006993006993
16461,2015-11-21T04:31:00Z,pers,C,2.5,lazy,15.05,0
16461,2015-11-21T19:34:00Z,pers,C,2.5,lazy,2.05,0
16461,2015-11-21T21:37:00Z,pers,C,2.5,lazy,2.3833333333333333,2.097902097902098
16461,2015-11-22T00:00:00Z,pers,C,7.5,lazy,4.833333333333333,-1.0344827586206897
16461,2015-11-22T04:50:00Z,pers,C,2.5,lazy,18.083333333333332,0
16461,2015-11-22T22:55:00Z,pers,C,2.5,lazy,6.716666666666667,0.37220843672456577
16461,2015-11-23T05:38:00Z,pers,C,5,lazy,12.533333333333333,-0.19946808510638298
16461,2015-11-23T18:10:00Z,pers,C,2.5,lazy,6.25,0.8
16461,2015-11-24T00:25:00Z,pers,C,7.5,lazy,2.7333333333333334,-0.9146341463414634
16461,2015-11-24T03:09:00Z,pers,C,5,lazy,15.316666666666666,0.1632208922742111
16461,2015-11-24T18:28:00Z,pers,C,7.5,lazy,9.35,-0.5347593582887701
16461,2015-11-25T03:49:00Z,pers,C,2.5,lazy,14.283333333333333,0
16461,2015-11-25T18:06:00Z,pers,C,2.5,lazy,3.55,0.7042253521126761
16461,2015-11-25T21:39:00Z,pers,C,5,lazy,3.8333333333333335,-0.6521739130434783
16461,2015-11-29T04:06:00Z,pers,C,5,lazy,19.783333333333335,0.12636899747262004
16461,2015-11-29T23:53:00Z,pers,C,7.5,lazy,1.0666666666666667,-2.34375
16461,2015-11-30T00:57:00Z,pers,C,5,lazy,20.216666666666665,-0.1236603462489695
16461,2015-11-30T21:10:00Z,pers,C,2.5,lazy,6.916666666666667,0.3614457831325301
16461,2015-12-01T04:05:00Z,pers,C,5,lazy,14.05,-0.1779359430604982
16461,2015-12-25T20:23:00Z,pers,C,5,lazy,NA,NA
16461,2015-11-13T16:08:00Z,pers,C,7.5,reliable,2.183333333333333,-1.1450381679389314
16461,2015-11-13T18:19:00Z,pers,C,5,reliable,23.7,0
16461,2015-11-14T18:01:00Z,pers,C,5,reliable,10.133333333333333,0
16461,2015-11-16T04:23:00Z,pers,C,7.5,reliable,13.883333333333333,0
16461,2015-11-16T18:16:00Z,pers,C,7.5,reliable,8.366666666666667,-0.597609561752988
16461,2015-11-17T02:38:00Z,pers,C,2.5,reliable,1.6833333333333333,1.4851485148514851
16461,2015-11-17T04:19:00Z,pers,C,5,reliable,13.716666666666667,0
16461,2015-11-17T18:02:00Z,pers,C,5,reliable,11.416666666666666,0
16461,2015-11-18T05:27:00Z,pers,C,5,reliable,14.333333333333334,-0.1744186046511628
16461,2015-11-18T19:47:00Z,pers,C,2.5,reliable,2.683333333333333,0.9316770186335405
16461,2015-11-18T22:28:00Z,pers,C,5,reliable,3.0166666666666666,-0.8287292817679558
16461,2015-11-19T01:29:00Z,pers,C,2.5,reliable,2.1,2.380952380952381
16461,2015-11-19T03:35:00Z,pers,C,7.5,reliable,14.733333333333333,-0.16968325791855204
16461,2015-11-19T18:19:00Z,pers,C,5,reliable,7.366666666666666,0.3393665158371041
16461,2015-11-20T01:41:00Z,pers,C,7.5,reliable,1.8166666666666667,-1.3761467889908257
16461,2015-11-20T03:30:00Z,pers,C,5,reliable,14.566666666666666,0
16461,2015-11-20T18:04:00Z,pers,C,5,reliable,3.3,0
16461,2015-11-20T21:22:00Z,pers,C,5,reliable,7.15,0.34965034965034963
16461,2015-11-21T04:31:00Z,pers,C,7.5,reliable,15.05,-0.16611295681063123
16461,2015-11-21T19:34:00Z,pers,C,5,reliable,2.05,1.2195121951219514
16461,2015-11-21T21:37:00Z,pers,C,7.5,reliable,2.3833333333333333,-1.048951048951049
16461,2015-11-22T00:00:00Z,pers,C,5,reliable,4.833333333333333,-0.5172413793103449
16461,2015-11-22T04:50:00Z,pers,C,2.5,reliable,18.083333333333332,0.1382488479262673
16461,2015-11-22T22:55:00Z,pers,C,5,reliable,6.716666666666667,0
16461,2015-11-23T05:38:00Z,pers,C,5,reliable,12.533333333333333,0
16461,2015-11-23T18:10:00Z,pers,C,5,reliable,6.25,-0.4
16461,2015-11-24T00:25:00Z,pers,C,2.5,reliable,2.7333333333333334,0.9146341463414634
16461,2015-11-24T03:09:00Z,pers,C,5,reliable,15.316666666666666,0
16461,2015-11-24T18:28:00Z,pers,C,5,reliable,9.35,0
