study SID p_name p_item s_name done
04-horstmann 29 E outgoing Duty NA
04-horstmann 29 E outgoing Intellect NA
04-horstmann 29 E outgoing Mating NA
04-horstmann 29 E outgoing Negativity NA
04-horstmann 29 E outgoing pOsitivity NA
04-horstmann 29 E outgoing Sociality NA
04-horstmann 29 N N Adversity NA
04-horstmann 29 N N Deception NA
04-horstmann 29 N N Duty NA
04-horstmann 29 N N Intellect NA
04-horstmann 29 N N Mating NA
04-horstmann 29 N N Negativity NA
04-horstmann 29 N N pOsitivity NA
04-horstmann 29 N N Sociality NA
04-horstmann 29 O O Adversity NA
04-horstmann 29 O O Deception NA
04-horstmann 29 O O Duty NA
04-horstmann 29 O O Intellect NA
04-horstmann 29 O O Mating NA
04-horstmann 29 O O Negativity NA
04-horstmann 29 O O pOsitivity NA
04-horstmann 29 O O Sociality NA
04-horstmann 30 A A Adversity NA
04-horstmann 30 A A Deception NA
04-horstmann 30 A A Duty NA
04-horstmann 30 A A Intellect NA
04-horstmann 30 A A Mating NA
04-horstmann 30 A A Negativity NA
04-horstmann 30 A A pOsitivity NA
04-horstmann 30 A A Sociality NA
04-horstmann 30 C C Adversity NA
04-horstmann 30 C C Deception NA
04-horstmann 30 C C Duty NA
04-horstmann 30 C C Intellect NA
04-horstmann 30 C C Mating NA
04-horstmann 30 C C Negativity NA
04-horstmann 30 C C pOsitivity NA
04-horstmann 30 C C Sociality NA
04-horstmann 30 E dominant Adversity NA
04-horstmann 30 E dominant Deception NA
04-horstmann 30 E dominant Duty NA
04-horstmann 30 E dominant Intellect NA
04-horstmann 30 E dominant Mating NA
04-horstmann 30 E dominant Negativity NA
04-horstmann 30 E dominant pOsitivity NA
04-horstmann 30 E dominant Sociality NA
04-horstmann 30 E E Adversity NA
04-horstmann 30 E E Deception NA
04-horstmann 30 E E Duty NA
04-horstmann 30 E E Intellect NA
04-horstmann 30 E E Mating NA
04-horstmann 30 E E Negativity NA
04-horstmann 30 E E pOsitivity NA
04-horstmann 30 E E Sociality NA
04-horstmann 30 E outgoing Adversity NA
04-horstmann 30 E outgoing Deception NA
04-horstmann 30 E outgoing Duty NA
04-horstmann 30 E outgoing Intellect NA
04-horstmann 30 E outgoing Mating NA
04-horstmann 30 E outgoing Negativity NA
04-horstmann 30 E outgoing pOsitivity NA
04-horstmann 30 E outgoing Sociality NA
04-horstmann 30 N N Adversity NA
04-horstmann 30 N N Deception NA
04-horstmann 30 N N Duty NA
04-horstmann 30 N N Intellect NA
04-horstmann 30 N N Mating NA
04-horstmann 30 N N Negativity NA
04-horstmann 30 N N pOsitivity NA
04-horstmann 30 N N Sociality NA
04-horstmann 30 O O Adversity NA
04-horstmann 30 O O Deception NA
04-horstmann 30 O O Duty NA
04-horstmann 30 O O Intellect NA
04-horstmann 30 O O Mating NA
04-horstmann 30 O O Negativity NA
04-horstmann 30 O O pOsitivity NA
04-horstmann 30 O O Sociality NA
04-horstmann 31 A A Adversity NA
04-horstmann 31 A A Deception NA
04-horstmann 31 A A Duty NA
04-horstmann 31 A A Intellect NA
04-horstmann 31 A A Mating NA
04-horstmann 31 A A Negativity NA
04-horstmann 31 A A pOsitivity NA
04-horstmann 31 A A Sociality NA
04-horstmann 31 C C Adversity NA
04-horstmann 31 C C Deception NA
04-horstmann 31 C C Duty NA
04-horstmann 31 C C Intellect NA
04-horstmann 31 C C Mating NA
04-horstmann 31 C C Negativity NA
04-horstmann 31 C C pOsitivity NA
04-horstmann 31 C C Sociality NA
04-horstmann 31 E dominant Adversity NA
04-horstmann 31 E dominant Deception NA
04-horstmann 31 E dominant Duty NA
04-horstmann 31 E dominant Intellect NA
04-horstmann 31 E dominant Mating NA
04-horstmann 31 E dominant Negativity NA
04-horstmann 31 E dominant pOsitivity NA
04-horstmann 31 E dominant Sociality NA
04-horstmann 31 E E Adversity NA
04-horstmann 31 E E Deception NA
04-horstmann 31 E E Duty NA
04-horstmann 31 E E Intellect NA
04-horstmann 31 E E Mating NA
04-horstmann 31 E E Negativity NA
04-horstmann 31 E E pOsitivity NA
04-horstmann 31 E E Sociality NA
04-horstmann 31 E outgoing Adversity NA
04-horstmann 31 E outgoing Deception NA
04-horstmann 31 E outgoing Duty NA
04-horstmann 31 E outgoing Intellect NA
04-horstmann 31 E outgoing Mating NA
04-horstmann 31 E outgoing Negativity NA
04-horstmann 31 E outgoing pOsitivity NA
04-horstmann 31 E outgoing Sociality NA
04-horstmann 31 N N Adversity NA
04-horstmann 31 N N Deception NA
04-horstmann 31 N N Duty NA
04-horstmann 31 N N Intellect NA
04-horstmann 31 N N Mating NA
04-horstmann 31 N N Negativity NA
04-horstmann 31 N N pOsitivity NA
04-horstmann 31 N N Sociality NA
04-horstmann 31 O O Adversity NA
04-horstmann 31 O O Deception NA
04-horstmann 31 O O Duty NA
04-horstmann 31 O O Intellect NA
04-horstmann 31 O O Mating NA
04-horstmann 31 O O Negativity NA
04-horstmann 31 O O pOsitivity NA
04-horstmann 31 O O Sociality NA
04-horstmann 32 A A Adversity NA
04-horstmann 32 A A Deception NA
04-horstmann 32 A A Duty NA
04-horstmann 32 A A Intellect NA
04-horstmann 32 A A Mating NA
04-horstmann 32 A A Negativity NA
04-horstmann 32 A A pOsitivity NA
04-horstmann 32 A A Sociality NA
04-horstmann 32 C C Adversity NA
04-horstmann 32 C C Deception NA
04-horstmann 32 C C Duty NA
04-horstmann 32 C C Intellect NA
04-horstmann 32 C C Mating NA
04-horstmann 32 C C Negativity NA
04-horstmann 32 C C pOsitivity NA
04-horstmann 32 C C Sociality NA
04-horstmann 32 E dominant Adversity NA
04-horstmann 32 E dominant Deception NA
04-horstmann 32 E dominant Duty NA
04-horstmann 32 E dominant Intellect NA
04-horstmann 32 E dominant Mating NA
04-horstmann 32 E dominant Negativity NA
04-horstmann 32 E dominant pOsitivity NA
04-horstmann 32 E dominant Sociality NA
04-horstmann 32 E E Adversity NA
04-horstmann 32 E E Deception NA
04-horstmann 32 E E Duty NA
04-horstmann 32 E E Intellect NA
04-horstmann 32 E E Mating NA
04-horstmann 32 E E Negativity NA
04-horstmann 32 E E pOsitivity NA
04-horstmann 32 E E Sociality NA
04-horstmann 32 E outgoing Adversity NA
04-horstmann 32 E outgoing Deception NA
04-horstmann 32 E outgoing Duty NA
04-horstmann 32 E outgoing Intellect NA
04-horstmann 32 E outgoing Mating NA
04-horstmann 32 E outgoing Negativity NA
04-horstmann 32 E outgoing pOsitivity NA
04-horstmann 32 E outgoing Sociality NA
04-horstmann 32 N N Adversity NA
04-horstmann 32 N N Deception NA
04-horstmann 32 N N Duty NA
04-horstmann 32 N N Intellect NA
04-horstmann 32 N N Mating NA
04-horstmann 32 N N Negativity NA
04-horstmann 32 N N pOsitivity NA
04-horstmann 32 N N Sociality NA
04-horstmann 32 O O Adversity NA
04-horstmann 32 O O Deception NA
04-horstmann 32 O O Duty NA
04-horstmann 32 O O Intellect NA
04-horstmann 32 O O Mating NA
04-horstmann 32 O O Negativity NA
04-horstmann 32 O O pOsitivity NA
04-horstmann 32 O O Sociality NA
04-horstmann 33 A A Adversity NA
04-horstmann 33 A A Deception NA
04-horstmann 33 A A Duty NA
04-horstmann 33 A A Intellect NA
04-horstmann 33 A A Mating NA
04-horstmann 33 A A Negativity NA
04-horstmann 33 A A pOsitivity NA
04-horstmann 33 A A Sociality NA
04-horstmann 33 C C Adversity NA
04-horstmann 33 C C Deception NA
04-horstmann 33 C C Duty NA
04-horstmann 33 C C Intellect NA
04-horstmann 33 C C Mating NA
04-horstmann 33 C C Negativity NA
04-horstmann 33 C C pOsitivity NA
04-horstmann 33 C C Sociality NA
04-horstmann 33 E dominant Adversity NA
04-horstmann 33 E dominant Deception NA
04-horstmann 33 E dominant Duty NA
04-horstmann 33 E dominant Intellect NA
04-horstmann 33 E dominant Mating NA
04-horstmann 33 E dominant Negativity NA
04-horstmann 33 E dominant pOsitivity NA
04-horstmann 33 E dominant Sociality NA
04-horstmann 33 E E Adversity NA
04-horstmann 33 E E Deception NA
04-horstmann 33 E E Duty NA
04-horstmann 33 E E Intellect NA
04-horstmann 33 E E Mating NA
04-horstmann 33 E E Negativity NA
04-horstmann 33 E E pOsitivity NA
04-horstmann 33 E E Sociality NA
04-horstmann 33 E outgoing Adversity NA
04-horstmann 33 E outgoing Deception NA
04-horstmann 33 E outgoing Duty NA
04-horstmann 33 E outgoing Intellect NA
04-horstmann 33 E outgoing Mating NA
04-horstmann 33 E outgoing Negativity NA
04-horstmann 33 E outgoing pOsitivity NA
04-horstmann 33 E outgoing Sociality NA
04-horstmann 33 N N Adversity NA
04-horstmann 33 N N Deception NA
04-horstmann 33 N N Duty NA
04-horstmann 33 N N Intellect NA
04-horstmann 33 N N Mating NA
04-horstmann 33 N N Negativity NA
04-horstmann 33 N N pOsitivity NA
04-horstmann 33 N N Sociality NA
04-horstmann 33 O O Adversity NA
04-horstmann 33 O O Deception NA
04-horstmann 33 O O Duty NA
04-horstmann 33 O O Intellect NA
04-horstmann 33 O O Mating NA
04-horstmann 33 O O Negativity NA
04-horstmann 33 O O pOsitivity NA
04-horstmann 33 O O Sociality NA
04-horstmann 34 A A Adversity NA
04-horstmann 34 A A Deception NA
04-horstmann 34 A A Duty NA
04-horstmann 34 A A Intellect NA
04-horstmann 34 A A Mating NA
04-horstmann 34 A A Negativity NA
04-horstmann 34 A A pOsitivity NA
04-horstmann 34 A A Sociality NA
04-horstmann 34 C C Adversity NA
04-horstmann 34 C C Deception NA
04-horstmann 34 C C Duty NA
04-horstmann 34 C C Intellect NA
04-horstmann 34 C C Mating NA
04-horstmann 34 C C Negativity NA
04-horstmann 34 C C pOsitivity NA
04-horstmann 34 C C Sociality NA
04-horstmann 34 E dominant Adversity NA
04-horstmann 34 E dominant Deception NA
04-horstmann 34 E dominant Duty NA
04-horstmann 34 E dominant Intellect NA
04-horstmann 34 E dominant Mating NA
04-horstmann 34 E dominant Negativity NA
04-horstmann 34 E dominant pOsitivity NA
04-horstmann 34 E dominant Sociality NA
04-horstmann 34 E E Adversity NA
04-horstmann 34 E E Deception NA
04-horstmann 34 E E Duty NA
04-horstmann 34 E E Intellect NA
04-horstmann 34 E E Mating NA
04-horstmann 34 E E Negativity NA
04-horstmann 34 E E pOsitivity NA
04-horstmann 34 E E Sociality NA
04-horstmann 34 E outgoing Adversity NA
04-horstmann 34 E outgoing Deception NA
04-horstmann 34 E outgoing Duty NA
04-horstmann 34 E outgoing Intellect NA
04-horstmann 34 E outgoing Mating NA
04-horstmann 34 E outgoing Negativity NA
04-horstmann 34 E outgoing pOsitivity NA
04-horstmann 34 E outgoing Sociality NA
04-horstmann 34 N N Adversity NA
04-horstmann 34 N N Deception NA
04-horstmann 34 N N Duty NA
04-horstmann 34 N N Intellect NA
04-horstmann 34 N N Mating NA
04-horstmann 34 N N Negativity NA
04-horstmann 34 N N pOsitivity NA
04-horstmann 34 N N Sociality NA
04-horstmann 34 O O Adversity NA
04-horstmann 34 O O Deception NA
04-horstmann 34 O O Duty NA
04-horstmann 34 O O Intellect NA
04-horstmann 34 O O Mating NA
04-horstmann 34 O O Negativity NA
04-horstmann 34 O O pOsitivity NA
04-horstmann 34 O O Sociality NA
04-horstmann 35 A A Adversity NA
04-horstmann 35 A A Deception NA
04-horstmann 35 A A Duty NA
04-horstmann 35 A A Intellect NA
04-horstmann 35 A A Mating NA
04-horstmann 35 A A Negativity NA
04-horstmann 35 A A pOsitivity NA
04-horstmann 35 A A Sociality NA
04-horstmann 35 C C Adversity NA
04-horstmann 35 C C Deception NA
04-horstmann 35 C C Duty NA
04-horstmann 35 C C Intellect NA
04-horstmann 35 C C Mating NA
04-horstmann 35 C C Negativity NA
04-horstmann 35 C C pOsitivity NA
04-horstmann 35 C C Sociality NA
04-horstmann 35 E dominant Adversity NA
04-horstmann 35 E dominant Deception NA
04-horstmann 35 E dominant Duty NA
04-horstmann 35 E dominant Intellect NA
04-horstmann 35 E dominant Mating NA
04-horstmann 35 E dominant Negativity NA
04-horstmann 35 E dominant pOsitivity NA
04-horstmann 35 E dominant Sociality NA
04-horstmann 35 E E Adversity NA
04-horstmann 35 E E Deception NA
04-horstmann 35 E E Duty NA
04-horstmann 35 E E Intellect NA
04-horstmann 35 E E Mating NA
04-horstmann 35 E E Negativity NA
04-horstmann 35 E E pOsitivity NA
04-horstmann 35 E E Sociality NA
04-horstmann 35 E outgoing Adversity NA
04-horstmann 35 E outgoing Deception NA
04-horstmann 35 E outgoing Duty NA
04-horstmann 35 E outgoing Intellect NA
04-horstmann 35 E outgoing Mating NA
04-horstmann 35 E outgoing Negativity NA
04-horstmann 35 E outgoing pOsitivity NA
04-horstmann 35 E outgoing Sociality NA
04-horstmann 35 N N Adversity NA
04-horstmann 35 N N Deception NA
04-horstmann 35 N N Duty NA
04-horstmann 35 N N Intellect NA
04-horstmann 35 N N Mating NA
04-horstmann 35 N N Negativity NA
04-horstmann 35 N N pOsitivity NA
04-horstmann 35 N N Sociality NA
04-horstmann 35 O O Adversity NA
04-horstmann 35 O O Deception NA
04-horstmann 35 O O Duty NA
04-horstmann 35 O O Intellect NA
04-horstmann 35 O O Mating NA
04-horstmann 35 O O Negativity NA
04-horstmann 35 O O pOsitivity NA
04-horstmann 35 O O Sociality NA
04-horstmann 36 A A Adversity NA
04-horstmann 36 A A Deception NA
04-horstmann 36 A A Duty NA
04-horstmann 36 A A Intellect NA
04-horstmann 36 A A Mating NA
04-horstmann 36 A A Negativity NA
04-horstmann 36 A A pOsitivity NA
04-horstmann 36 A A Sociality NA
04-horstmann 36 C C Adversity NA
04-horstmann 36 C C Deception NA
04-horstmann 36 C C Duty NA
04-horstmann 36 C C Intellect NA
04-horstmann 36 C C Mating NA
04-horstmann 36 C C Negativity NA
04-horstmann 36 C C pOsitivity NA
04-horstmann 36 C C Sociality NA
04-horstmann 36 E dominant Adversity NA
04-horstmann 36 E dominant Deception NA
04-horstmann 36 E dominant Duty NA
04-horstmann 36 E dominant Intellect NA
04-horstmann 36 E dominant Mating NA
04-horstmann 36 E dominant Negativity NA
04-horstmann 36 E dominant pOsitivity NA
04-horstmann 36 E dominant Sociality NA
04-horstmann 36 E E Adversity NA
04-horstmann 36 E E Deception NA
04-horstmann 36 E E Duty NA
04-horstmann 36 E E Intellect NA
04-horstmann 36 E E Mating NA
04-horstmann 36 E E Negativity NA
04-horstmann 36 E E pOsitivity NA
04-horstmann 36 E E Sociality NA
04-horstmann 36 E outgoing Adversity NA
04-horstmann 36 E outgoing Deception NA
04-horstmann 36 E outgoing Duty NA
04-horstmann 36 E outgoing Intellect NA
04-horstmann 36 E outgoing Mating NA
04-horstmann 36 E outgoing Negativity NA
04-horstmann 36 E outgoing pOsitivity NA
04-horstmann 36 E outgoing Sociality NA
04-horstmann 36 N N Adversity NA
04-horstmann 36 N N Deception NA
04-horstmann 36 N N Duty NA
04-horstmann 36 N N Intellect NA
04-horstmann 36 N N Mating NA
04-horstmann 36 N N Negativity NA
04-horstmann 36 N N pOsitivity NA
04-horstmann 36 N N Sociality NA
04-horstmann 36 O O Adversity NA
04-horstmann 36 O O Deception NA
04-horstmann 36 O O Duty NA
04-horstmann 36 O O Intellect NA
04-horstmann 36 O O Mating NA
04-horstmann 36 O O Negativity NA
04-horstmann 36 O O pOsitivity NA
04-horstmann 36 O O Sociality NA
04-horstmann 37 A A Adversity NA
04-horstmann 37 A A Deception NA
04-horstmann 37 A A Duty NA
04-horstmann 37 A A Intellect NA
04-horstmann 37 A A Mating NA
04-horstmann 37 A A Negativity NA
04-horstmann 37 A A pOsitivity NA
04-horstmann 37 A A Sociality NA
04-horstmann 37 C C Adversity NA
04-horstmann 37 C C Deception NA
04-horstmann 37 C C Duty NA
04-horstmann 37 C C Intellect NA
04-horstmann 37 C C Mating NA
04-horstmann 37 C C Negativity NA
04-horstmann 37 C C pOsitivity NA
04-horstmann 37 C C Sociality NA
04-horstmann 37 E dominant Adversity NA
04-horstmann 37 E dominant Deception NA
04-horstmann 37 E dominant Duty NA
04-horstmann 37 E dominant Intellect NA
04-horstmann 37 E dominant Mating NA
04-horstmann 37 E dominant Negativity NA
04-horstmann 37 E dominant pOsitivity NA
04-horstmann 37 E dominant Sociality NA
04-horstmann 37 E E Adversity NA
04-horstmann 37 E E Deception NA
04-horstmann 37 E E Duty NA
04-horstmann 37 E E Intellect NA
04-horstmann 37 E E Mating NA
04-horstmann 37 E E Negativity NA
04-horstmann 37 E E pOsitivity NA
04-horstmann 37 E E Sociality NA
04-horstmann 37 E outgoing Adversity NA
04-horstmann 37 E outgoing Deception NA
04-horstmann 37 E outgoing Duty NA
04-horstmann 37 E outgoing Intellect NA
04-horstmann 37 E outgoing Mating NA
04-horstmann 37 E outgoing Negativity NA
04-horstmann 37 E outgoing pOsitivity NA
04-horstmann 37 E outgoing Sociality NA
04-horstmann 37 N N Adversity NA
04-horstmann 37 N N Deception NA
04-horstmann 37 N N Duty NA
04-horstmann 37 N N Intellect NA
04-horstmann 37 N N Mating NA
04-horstmann 37 N N Negativity NA
04-horstmann 37 N N pOsitivity NA
04-horstmann 37 N N Sociality NA
04-horstmann 37 O O Adversity NA
04-horstmann 37 O O Deception NA
04-horstmann 37 O O Duty NA
04-horstmann 37 O O Intellect NA
04-horstmann 37 O O Mating NA
04-horstmann 37 O O Negativity NA
04-horstmann 37 O O pOsitivity NA
04-horstmann 37 O O Sociality NA
04-horstmann 38 A A Adversity NA
04-horstmann 38 A A Deception NA
04-horstmann 38 A A Duty NA
04-horstmann 38 A A Intellect NA
04-horstmann 38 A A Mating NA
04-horstmann 38 A A Negativity NA
04-horstmann 38 A A pOsitivity NA
04-horstmann 38 A A Sociality NA
04-horstmann 38 C C Adversity NA
04-horstmann 38 C C Deception NA
04-horstmann 38 C C Duty NA
04-horstmann 38 C C Intellect NA
04-horstmann 38 C C Mating NA
04-horstmann 38 C C Negativity NA
04-horstmann 38 C C pOsitivity NA
04-horstmann 38 C C Sociality NA
04-horstmann 38 E dominant Adversity NA
04-horstmann 38 E dominant Deception NA
04-horstmann 38 E dominant Duty NA
04-horstmann 38 E dominant Intellect NA
04-horstmann 38 E dominant Mating NA
04-horstmann 38 E dominant Negativity NA
04-horstmann 38 E dominant pOsitivity NA
04-horstmann 38 E dominant Sociality NA
04-horstmann 38 E E Adversity NA
04-horstmann 38 E E Deception NA
04-horstmann 38 E E Duty NA
04-horstmann 38 E E Intellect NA
04-horstmann 38 E E Mating NA
04-horstmann 38 E E Negativity NA
04-horstmann 38 E E pOsitivity NA
04-horstmann 38 E E Sociality NA
04-horstmann 38 E outgoing Adversity NA
04-horstmann 38 E outgoing Deception NA
04-horstmann 38 E outgoing Duty NA
04-horstmann 38 E outgoing Intellect NA
04-horstmann 38 E outgoing Mating NA
04-horstmann 38 E outgoing Negativity NA
04-horstmann 38 E outgoing pOsitivity NA
04-horstmann 38 E outgoing Sociality NA
04-horstmann 38 N N Adversity NA
04-horstmann 38 N N Deception NA
04-horstmann 38 N N Duty NA
04-horstmann 38 N N Intellect NA
04-horstmann 38 N N Mating NA
04-horstmann 38 N N Negativity NA
04-horstmann 38 N N pOsitivity NA
04-horstmann 38 N N Sociality NA
04-horstmann 38 O O Adversity NA
04-horstmann 38 O O Deception NA
04-horstmann 38 O O Duty NA
04-horstmann 38 O O Intellect NA
04-horstmann 38 O O Mating NA
04-horstmann 38 O O Negativity NA
04-horstmann 38 O O pOsitivity NA
04-horstmann 38 O O Sociality NA
04-horstmann 39 A A Adversity NA
04-horstmann 39 A A Deception NA
04-horstmann 39 A A Duty NA
04-horstmann 39 A A Intellect NA
04-horstmann 39 A A Mating NA
04-horstmann 39 A A Negativity NA
04-horstmann 39 A A pOsitivity NA
04-horstmann 39 A A Sociality NA
04-horstmann 39 C C Adversity NA
04-horstmann 39 C C Deception NA
04-horstmann 39 C C Duty NA
04-horstmann 39 C C Intellect NA
04-horstmann 39 C C Mating NA
04-horstmann 39 C C Negativity NA
04-horstmann 39 C C pOsitivity NA
04-horstmann 39 C C Sociality NA
04-horstmann 39 E dominant Adversity NA
04-horstmann 39 E dominant Deception NA
04-horstmann 39 E dominant Duty NA
04-horstmann 39 E dominant Intellect NA
04-horstmann 39 E dominant Mating NA
04-horstmann 39 E dominant Negativity NA
04-horstmann 39 E dominant pOsitivity NA
04-horstmann 39 E dominant Sociality NA
